processed?,username,sponsor,subdomain,country,first_name,last_name,email,phone,DOB,gender,package_id,addon_id,password,product_sku,billing_country,billing_state,billing_postal_code,shipping_eq_billing,shipping_country,shipping_state,shipping_postal_code,shipping_group
Y,luismccl,olivdowd,luismccl,GR,Luis,Mcclure,luismccl@gmail.com,7911741840,2009-10-17,na,,,,summer-tops-off-shoulder-floral-printed-long-sleeve-chiffon-loose-shirt---green-l,85,5016,13672,Y,,,,
Y,jonaclay,olivdowd,jonaclay,GB,Jonathan,Clayton,jonaclay@gmail.com,3301506018,2009-10-11,m,,,,brooks-men-levitate-2-running-shoes-11uk,230,7414,BT11 8AE,Y,,,,
Y,samawatk,olivdowd,samawatk,AT,Samantha,Watkins,samawatk@gmail.com,6865835134,2009-10-09,m,,,,overnight-vitalizing-mask,14,4268,5020,Y,,,,
Y,melihaye,olivdowd,melihaye,ES,Melissa,Hayes,melihaye@gmail.com,7694442460,2009-09-06,f,,,,brooks-men-levitate-2-running-shoes-09uk,205,6881,28015,Y,,,,
Y,davilars,olivdowd,davilars,GR,David,Larson,davilars@gmail.com,7377560995,2009-09-05,f,,,,brooks-men-levitate-2-running-shoes-09uk,85,5016,13672,Y,,,,
Y,susamorg,olivdowd,susamorg,MX,Susan,Morgan,susamorg@gmail.com,4974241607,2009-10-17,m,,,,makeup-herbals-pure-colors-lip-color-matte-finish-42g---red,142,5885,21700,Y,,,,
Y,lisajohn,olivdowd,lisajohn,DE,Lisa,Johnson,lisajohn@gmail.com,9851829676,2009-10-05,na,,,,porcelain-bowls,82,4994,20038,Y,,,,
Y,gwenhans,olivdowd,gwenhans,NO,Gwendolyn,Hansen,gwenhans@gmail.com,6211621475,2009-10-16,f,,,,gold-pendant-necklace-with-crystal-best-silver-paris-eiffel-tower-necklace-white-gold,164,6170,9006,Y,,,,
Y,thomjohn,olivdowd,thomjohn,CA,Thomas,Johnson,thomjohn@gmail.com,5326211219,2009-10-16,na,,,,stormwear-padded-jacket--5---6-yrs---blue,38,4536,T0K 1Y0,Y,,,,
Y,emildavi,adamknox,emildavi,NO,Emily,Davidson,emildavi@gmail.com,9862974123,2009-10-14,na,,,,makeup-herbals-pure-colors-lip-color-matte-finish-42g---red,164,6170,9006,Y,,,,
Y,michalle,adamknox,michalle,US,Michelle,Allen,michalle@gmail.com,5113561149,2009-10-17,m,,,,ultra-thin-stainless-steel-mesh-band-waterproof-quartz-womens-wrist-watch---black--black,231,7591,32256,Y,,,,
Y,lisakhan,adamknox,lisakhan,GR,Lisa,Khan,lisakhan@gmail.com,2744293914,2009-10-07,f,,,,manual-lemon-squeezer,85,5016,13672,Y,,,,
Y,chrimart,adamknox,chrimart,RU,Christian,Martinez,chrimart@gmail.com,2002400699,2009-10-02,na,,,,porcelain-bowls,181,6448,901967,Y,,,,
Y,paulcole,adamknox,paulcole,CA,Paul,Coleman,paulcole@gmail.com,1818132820,2009-10-02,m,,,,brooks-men-levitate-2-running-shoes-10uk,38,4536,T0K 1Y0,Y,,,,
Y,alicmcfa,adamknox,alicmcfa,US,Alicia,Mcfarland,alicmcfa@gmail.com,3287764107,2009-10-10,m,,,,summer-tops-off-shoulder-floral-printed-long-sleeve-chiffon-loose-shirt---red-m,231,7591,32256,Y,,,,
Y,robidavi,adamknox,robidavi,NO,Robin,Davis,robidavi@gmail.com,2422366966,2009-10-07,na,,,,brooks-men-levitate-2-running-shoes-08uk,164,6170,9006,Y,,,,
Y,joylang,adamknox,joylang,CA,Joy,Lang,joylang@gmail.com,7481510258,2009-09-02,f,,,,smartest-pressure-cooker,38,4536,T0K 1Y0,Y,,,,
Y,michcruz,adamknox,michcruz,PL,Michael,Cruz,michcruz@gmail.com,7602768802,2009-10-11,m,,,,summer-tops-off-shoulder-floral-printed-long-sleeve-chiffon-loose-shirt---red-s,175,6314,45-004,Y,,,,
Y,nicogarc,adamknox,nicogarc,AT,Nicole,Garcia,nicogarc@gmail.com,7644321745,2009-10-06,m,,,,summer-tops-off-shoulder-floral-printed-long-sleeve-chiffon-loose-shirt---red-s,14,4268,5020,Y,,,,
Y,kelsmars,sonicarr,kelsmars,GR,Kelsey,Marshall,kelsmars@gmail.com,5711853772,2009-09-03,m,,,,brooks-men-levitate-2-running-shoes-08uk,85,5016,13672,Y,,,,
Y,andrbara,sonicarr,andrbara,ES,Andrew,Barajas,andrbara@gmail.com,4737454332,2009-10-14,f,,,,overnight-vitalizing-mask,205,6881,28015,Y,,,,
Y,rachrami,sonicarr,rachrami,RO,Rachel,Ramirez,rachrami@gmail.com,8220011961,2009-10-09,m,,,,brooks-men-levitate-2-running-shoes-11uk,180,6355,410223,Y,,,,
Y,denipark,sonicarr,denipark,AU,Denise,Parker,denipark@gmail.com,4654385097,2009-10-08,na,,,,grill-pan-portable-nonstick-frying-pan,13,4259,4000,Y,,,,
Y,rodnhans,sonicarr,rodnhans,RU,Rodney,Hansen,rodnhans@gmail.com,4371497196,2009-10-13,na,,,,floral-casual-wrap-v-neck-ruffle-cap-sleeveless-belt-a-line-dress---red,181,6448,901967,Y,,,,
Y,jefffloy,sonicarr,jefffloy,NO,Jeffrey,Floyd,jefffloy@gmail.com,7438082844,2009-10-05,m,,,,summer-tops-off-shoulder-floral-printed-long-sleeve-chiffon-loose-shirt---red-s,164,6170,9006,Y,,,,
Y,jennrodr,sonicarr,jennrodr,BR,Jennifer,Rodriguez,jennrodr@gmail.com,7772269121,2009-10-01,m,,,,smartest-pressure-cooker,30,4424,20000-000,Y,,,,
Y,roycoll,sonicarr,roycoll,PL,Roy,Collins,roycoll@gmail.com,6549261175,2009-10-16,f,,,,makeup-herbals-pure-colors-lip-color-matte-finish-42g---red,175,6314,45-004,Y,,,,
Y,carllewi,sonicarr,carllewi,NO,Carlos,Lewis,carllewi@gmail.com,6777416817,2009-10-11,m,,,,stone-cookware-set-nonstick-stone-pots-and-pans-set---10-piece-,164,6170,9006,Y,,,,
Y,kurtcole,sonicarr,kurtcole,AU,Kurt,Coleman,kurtcole@gmail.com,7197140940,2009-09-08,f,,,,brooks-men-levitate-2-running-shoes-11uk,13,4259,4000,Y,,,,
Y,justmcbr,caromart,justmcbr,AU,Justin,Mcbride,justmcbr@gmail.com,3019674238,2009-10-17,f,,,,stormwear-padded-jacket--5---6-yrs---red,13,4259,4000,Y,,,,
Y,broobell,caromart,broobell,AT,Brooke,Bell,broobell@gmail.com,3587701589,2009-10-10,f,,,,ultra-thin-stainless-steel-mesh-band-waterproof-quartz-womens-wrist-watch---black--white,14,4268,5020,Y,,,,
Y,pegglawr,caromart,pegglawr,FR,Peggy,Lawrence,pegglawr@gmail.com,6264871270,2009-10-12,f,,,,makeup-herbals-pure-colors-lip-color-matte-finish-42g---red,75,4950,19100,Y,,,,
Y,andrhopk,caromart,andrhopk,FR,Andrew,Hopkins,andrhopk@gmail.com,8745934921,2009-09-04,na,,,,stormwear-padded-jacket--5---6-yrs---red,75,4950,19100,Y,,,,
Y,phuohors,caromart,phuohors,HU,Phuong,Horst,phuohors@gmail.com,8396968762,2009-10-04,f,,,,ultra-thin-stainless-steel-mesh-band-waterproof-quartz-womens-wrist-watch---rose-gold--white,99,5112,1012,Y,,,,
Y,tiffjohn,caromart,tiffjohn,ES,Tiffany,Johnson,tiffjohn@gmail.com,4103323061,2009-10-06,m,,,,floral-casual-wrap-v-neck-ruffle-cap-sleeveless-belt-a-line-dress---gracial-blue,205,6881,28015,Y,,,,
Y,andrdavi,caromart,andrdavi,GR,Andrew,Davis,andrdavi@gmail.com,9717023867,2009-10-11,f,,,,manual-lemon-squeezer,85,5016,13672,Y,,,,
Y,barrpark,caromart,barrpark,AU,Barry,Parker,barrpark@gmail.com,2805476783,2009-10-06,f,,,,passage-denfer-extrme-by-olivia-giacobetti-eau-de-parfum,13,4259,4000,Y,,,,
Y,wendchav,caromart,wendchav,CA,Wendy,Chavez,wendchav@gmail.com,1309681233,2009-10-05,f,,,,brooks-men-levitate-2-running-shoes-09uk,38,4536,T0K 1Y0,Y,,,,
Y,leslweav,caromart,leslweav,FR,Leslie,Weaver,leslweav@gmail.com,5604062806,2009-10-06,f,,,,smartest-pressure-cooker,75,4950,19100,Y,,,,
Y,virgwalt,elizmurr,virgwalt,GR,Virginia,Walter,virgwalt@gmail.com,4177915745,2009-10-01,na,,,,makeup-herbals-pure-colors-lip-color-42g---red,85,5016,13672,Y,,,,
Y,charvill,elizmurr,charvill,FR,Charles,Villarreal,charvill@gmail.com,7507968912,2009-10-12,m,,,,unbreakable-plastic-bottle-1-l--blue,75,4950,19100,Y,,,,
Y,kriswood,elizmurr,kriswood,PL,Kristy,Wood,kriswood@gmail.com,5477972674,2009-10-16,na,,,,insulated-casserole-with-stainless-steel-black,175,6314,45-004,Y,,,,
Y,parklope,elizmurr,parklope,AU,Parker,Lopez,parklope@gmail.com,1563117739,2009-10-02,na,,,,summer-tops-off-shoulder-floral-printed-long-sleeve-chiffon-loose-shirt---black-s,13,4259,4000,Y,,,,
Y,emilwarr,elizmurr,emilwarr,AU,Emily,Warren,emilwarr@gmail.com,1052259467,2009-09-05,na,,,,ultra-thin-stainless-steel-mesh-band-waterproof-quartz-womens-wrist-watch---gold--white,13,4259,4000,Y,,,,
Y,jocepowe,elizmurr,jocepowe,DK,Jocelyn,Powell,jocepowe@gmail.com,6243042894,2009-09-05,f,,,,grill-pan-portable-nonstick-frying-pan,58,4788,7100,Y,,,,
Y,jacksmit,elizmurr,jacksmit,IT,Jack,Smith,jacksmit@gmail.com,1187131929,2009-09-03,f,,,,brooks-men-levitate-2-running-shoes-12uk,107,5278,94100,Y,,,,
Y,petenova,elizmurr,petenova,ES,Peter,Novak,petenova@gmail.com,7638385291,2009-10-15,f,,,,floral-casual-wrap-v-neck-ruffle-cap-sleeveless-belt-a-line-dress---red,205,6881,28015,Y,,,,
Y,tracroth,elizmurr,tracroth,NO,Tracy,Roth,tracroth@gmail.com,4213588367,2009-09-05,m,,,,makeup-herbals-pure-colors-lip-color-42g---red,164,6170,9006,Y,,,,
Y,jamemoor,elizmurr,jamemoor,ES,James,Moore,jamemoor@gmail.com,7930030362,2009-10-02,m,,,,bamboo-spatulas-for-nonstick-cookware-set,205,6881,28015,Y,,,,
Y,taylwrig,alexsand,taylwrig,GR,Taylor,Wright,taylwrig@gmail.com,1418334583,2009-10-15,m,,,,floral-casual-wrap-v-neck-ruffle-cap-sleeveless-a-line-dress---black,85,5016,13672,Y,,,,
Y,johnclar,alexsand,johnclar,GR,John,Clark,johnclar@gmail.com,3564767068,2009-10-09,na,,,,brooks-men-levitate-2-running-shoes-09uk,85,5016,13672,Y,,,,
Y,edgasant,alexsand,edgasant,CH,Edgar,Santos,edgasant@gmail.com,1493033176,2009-10-05,na,,,,passage-denfer-extrme-by-olivia-giacobetti-eau-de-parfum,212,7008,8001,Y,,,,
Y,toddmull,alexsand,toddmull,CA,Todd,Mullins,toddmull@gmail.com,6498139629,2009-10-06,na,,,,brooks-men-levitate-2-running-shoes-09uk,38,4536,T0K 1Y0,Y,,,,
Y,jerethom,alexsand,jerethom,ES,Jeremy,Thompson,jerethom@gmail.com,7188830096,2009-10-01,f,,,,summer-tops-off-shoulder-floral-printed-long-sleeve-chiffon-loose-shirt---green-s,205,6881,28015,Y,,,,
Y,meliharr,alexsand,meliharr,BR,Melissa,Harris,meliharr@gmail.com,1340305147,2009-10-16,f,,,,gold-pendant-necklace-with-crystal-best-silver-paris-eiffel-tower-necklace--gold,30,4424,20000-000,Y,,,,
Y,tammsmit,alexsand,tammsmit,AU,Tammy,Smith,tammsmit@gmail.com,5246318964,2009-09-05,f,,,,ultra-thin-stainless-steel-mesh-band-waterproof-quartz-womens-wrist-watch---silver--black,13,4259,4000,Y,,,,
Y,jordcolo,alexsand,jordcolo,HU,Jordan,Colon,jordcolo@gmail.com,6820181286,2009-09-02,f,,,,unbreakable-plastic-bottle-1-l--blue,99,5112,1012,Y,,,,
Y,michgard,alexsand,michgard,US,Michael,Gardner,michgard@gmail.com,9958592572,2009-10-14,m,,,,overnight-vitalizing-mask,231,7591,32256,Y,,,,
Y,richjone,alexsand,richjone,GR,Richard,Jones,richjone@gmail.com,5303490180,2009-10-05,f,,,,floral-casual-wrap-v-neck-ruffle-cap-sleeveless-belt-a-line-dress---coffee,85,5016,13672,Y,,,,
Y,latasull,caroruss,latasull,BR,Latasha,Sullivan,latasull@gmail.com,5226839878,2009-10-03,m,,,,floral-casual-wrap-v-neck-ruffle-cap-sleeveless-belt-a-line-dress---coffee,30,4424,20000-000,Y,,,,
Y,timofree,caroruss,timofree,GB,Timothy,Freeman,timofree@gmail.com,1364671989,2009-10-01,na,,,,floral-casual-wrap-v-neck-ruffle-cap-sleeveless-belt-a-line-dress---coffee,230,7414,BT11 8AE,Y,,,,
Y,leslmoli,caroruss,leslmoli,AU,Leslie,Molina,leslmoli@gmail.com,8547355335,2009-10-16,f,,,,double-walled-water-bottle,13,4259,4000,Y,,,,
Y,apririve,caroruss,apririve,PL,April,Rivera,apririve@gmail.com,2136513689,2009-10-01,m,,,,unbreakable-plastic-bottle-1-l--black,175,6314,45-004,Y,,,,
Y,andrnguy,caroruss,andrnguy,MX,Andrew,Nguyen,andrnguy@gmail.com,5429671886,2009-10-11,m,,,,brooks-men-levitate-2-running-shoes-10uk,142,5885,21700,Y,,,,
Y,reberodr,caroruss,reberodr,DK,Rebecca,Rodriguez,reberodr@gmail.com,7303954923,2009-10-11,m,,,,earrings-stud-crystal-pearl-earring-set,58,4788,7100,Y,,,,
Y,greghugh,caroruss,greghugh,DK,Gregory,Hughes,greghugh@gmail.com,5112053762,2009-10-14,f,,,,ultra-thin-stainless-steel-mesh-band-waterproof-quartz-womens-wrist-watch---black--black,58,4788,7100,Y,,,,
Y,heatande,caroruss,heatande,HU,Heather,Anderson,heatande@gmail.com,5464659715,2009-10-10,m,,,,insulated-casserole-with-stainless-steel-black,99,5112,1012,Y,,,,
Y,jenncall,caroruss,jenncall,MX,Jennifer,Callahan,jenncall@gmail.com,7016656588,2009-09-05,f,,,,earrings-stud-crystal-pearl-earring-set,142,5885,21700,Y,,,,
Y,amanbenn,caroruss,amanbenn,DE,Amanda,Bennett,amanbenn@gmail.com,7913435083,2009-10-12,m,,,,passage-denfer-extrme-by-olivia-giacobetti-eau-de-parfum,82,4994,20038,Y,,,,
Y,curtking,bellruth,curtking,MX,Curtis,King,curtking@gmail.com,7950321034,2009-10-08,f,,,,overnight-vitalizing-mask,142,5885,21700,Y,,,,
Y,jessyu,bellruth,jessyu,AT,Jesse,Yu,jessyu@gmail.com,8281642233,2009-10-04,f,,,,summer-tops-off-shoulder-floral-printed-long-sleeve-chiffon-loose-shirt---red-s,14,4268,5020,Y,,,,
Y,joshsanc,bellruth,joshsanc,CH,Joshua,Sanchez,joshsanc@gmail.com,4302317972,2009-10-11,na,,,,gold-pendant-necklace-with-crystal-best-silver-paris-eiffel-tower-necklace--gold,212,7008,8001,Y,,,,
Y,hannreed,bellruth,hannreed,FR,Hannah,Reed,hannreed@gmail.com,5942928266,2009-10-08,na,,,,ultra-thin-stainless-steel-mesh-band-waterproof-quartz-womens-wrist-watch---rose-gold--white,75,4950,19100,Y,,,,
Y,tannatki,bellruth,tannatki,DK,Tanner,Atkins,tannatki@gmail.com,3658317193,2009-10-16,f,,,,summer-tops-off-shoulder-floral-printed-long-sleeve-chiffon-loose-shirt---black-m,58,4788,7100,Y,,,,
Y,kimbjohn,bellruth,kimbjohn,CH,Kimberly,Johnson,kimbjohn@gmail.com,1889646998,2009-10-09,na,,,,insulated-casserole-with-stainless-steel-black,212,7008,8001,Y,,,,
Y,carlnguy,bellruth,carlnguy,DK,Carl,Nguyen,carlnguy@gmail.com,1003376605,2009-10-09,m,,,,gold-pendant-necklace-with-crystal-best-silver-paris-eiffel-tower-necklace-white-gold,58,4788,7100,Y,,,,
Y,samajame,bellruth,samajame,GR,Samantha,James,samajame@gmail.com,5438498750,2009-10-06,m,,,,summer-tops-off-shoulder-floral-printed-long-sleeve-chiffon-loose-shirt---red-m,85,5016,13672,Y,,,,
Y,matttyle,bellruth,matttyle,CA,Matthew,Tyler,matttyle@gmail.com,8131963039,2009-09-04,na,,,,ultra-thin-stainless-steel-mesh-band-waterproof-quartz-womens-wrist-watch--rose-gold--black,38,4536,T0K 1Y0,Y,,,,
Y,jasojose,bellruth,jasojose,RU,Jason,Joseph,jasojose@gmail.com,3807205235,2009-09-04,f,,,,manual-lemon-squeezer,181,6448,901967,Y,,,,
Y,jillcope,charlyma,jillcope,CA,Jill,Copeland,jillcope@gmail.com,4853416971,2009-10-10,m,,,,brooks-men-levitate-2-running-shoes-07uk,38,4536,T0K 1Y0,Y,,,,
Y,davikirb,charlyma,davikirb,GB,David,Kirby,davikirb@gmail.com,2060542753,2009-10-11,na,,,,makeup-herbals-pure-colors-lip-color-42g---red,230,7414,BT11 8AE,Y,,,,
Y,stacpowe,charlyma,stacpowe,HU,Stacey,Powers,stacpowe@gmail.com,5388010931,2009-10-14,na,,,,floral-casual-wrap-v-neck-ruffle-cap-sleeveless-belt-a-line-dress---red,99,5112,1012,Y,,,,
Y,bobbmerr,charlyma,bobbmerr,CA,Bobby,Merritt,bobbmerr@gmail.com,7367141544,2009-10-09,m,,,,ceramic-coated-forged-aluminum-cookware-set,38,4536,T0K 1Y0,Y,,,,
Y,marynels,charlyma,marynels,PL,Mary,Nelson,marynels@gmail.com,9881331143,2009-09-04,na,,,,brooks-men-levitate-2-running-shoes-12uk,175,6314,45-004,Y,,,,
Y,larrwill,charlyma,larrwill,DK,Larry,Williams,larrwill@gmail.com,8348875164,2009-10-12,na,,,,overnight-vitalizing-mask,58,4788,7100,Y,,,,
Y,larrgray,charlyma,larrgray,DK,Larry,Gray,larrgray@gmail.com,9018091557,2009-10-13,m,,,,floral-casual-wrap-v-neck-ruffle-cap-sleeveless-belt-a-line-dress---coffee,58,4788,7100,Y,,,,
Y,adriking,charlyma,adriking,PL,Adrienne,King,adriking@gmail.com,2952976312,2009-10-09,na,,,,gold-pendant-necklace-with-crystal-best-silver-paris-eiffel-tower-necklace--rose-gold,175,6314,45-004,Y,,,,
Y,jeffjord,charlyma,jeffjord,ES,Jeff,Jordan,jeffjord@gmail.com,7224430561,2009-10-05,m,,,,summer-tops-off-shoulder-floral-printed-long-sleeve-chiffon-loose-shirt---black-m,205,6881,28015,Y,,,,
Y,weslhard,charlyma,weslhard,RU,Wesley,Hardy,weslhard@gmail.com,9448814052,2009-09-06,m,,,,ultra-thin-stainless-steel-mesh-band-waterproof-quartz-womens-wrist-watch---black--black,181,6448,901967,Y,,,,
Y,johnbarr,jasmdick,johnbarr,ES,John,Barrett,johnbarr@gmail.com,2894607148,2009-10-04,na,,,,ultra-thin-stainless-steel-mesh-band-waterproof-quartz-womens-wrist-watch---black--black,205,6881,28015,Y,,,,
Y,johnhest,jasmdick,johnhest,FR,Johnny,Hester,johnhest@gmail.com,2601927293,2009-09-01,na,,,,unbreakable-plastic-bottle-1-l--blue,75,4950,19100,Y,,,,
Y,michwarr,jasmdick,michwarr,MX,Michael,Warren,michwarr@gmail.com,9041295428,2009-09-08,na,,,,summer-tops-off-shoulder-floral-printed-long-sleeve-chiffon-loose-shirt---black-m,142,5885,21700,Y,,,,
Y,barbconl,jasmdick,barbconl,BR,Barbara,Conley,barbconl@gmail.com,4470108742,2009-09-02,m,,,,summer-tops-off-shoulder-floral-printed-long-sleeve-chiffon-loose-shirt---green-s,30,4424,20000-000,Y,,,,
Y,tammloga,jasmdick,tammloga,GR,Tammy,Logan,tammloga@gmail.com,2004535244,2009-10-01,f,,,,ultra-thin-stainless-steel-mesh-band-waterproof-quartz-womens-wrist-watch---black--white,85,5016,13672,Y,,,,
Y,richpark,jasmdick,richpark,AU,Richard,Park,richpark@gmail.com,4710498533,2009-10-08,na,,,,floral-casual-wrap-v-neck-ruffle-cap-sleeveless-belt-a-line-dress---red,13,4259,4000,Y,,,,
Y,danipate,jasmdick,danipate,BR,Danielle,Patel,danipate@gmail.com,9033624284,2009-10-13,na,,,,summer-tops-off-shoulder-floral-printed-long-sleeve-chiffon-loose-shirt---green-s,30,4424,20000-000,Y,,,,
Y,tonywill,jasmdick,tonywill,FR,Tony,Williams,tonywill@gmail.com,1458374228,2009-10-04,f,,,,ultra-thin-stainless-steel-mesh-band-waterproof-quartz-womens-wrist-watch---silver--black,75,4950,19100,Y,,,,
Y,jasohowa,jasmdick,jasohowa,ES,Jason,Howard,jasohowa@gmail.com,6358747751,2009-10-16,f,,,,ultra-thin-stainless-steel-mesh-band-waterproof-quartz-womens-wrist-watch--rose-gold--black,205,6881,28015,Y,,,,
Y,philgarr,jasmdick,philgarr,HU,Philip,Garrison,philgarr@gmail.com,4943313710,2009-09-01,m,,,,makeup-herbals-pure-colors-lip-color-42g---red,99,5112,1012,Y,,,,
Y,jamecart,clailee,jamecart,RU,James,Carter,jamecart@gmail.com,9842881412,2009-10-10,f,,,,summer-tops-off-shoulder-floral-printed-long-sleeve-chiffon-loose-shirt---red-m,181,6448,901967,Y,,,,
Y,tyropere,clailee,tyropere,AU,Tyrone,Perez,tyropere@gmail.com,5511509262,2009-10-04,f,,,,ceramic-coated-forged-aluminum-cookware-set,13,4259,4000,Y,,,,
Y,cathpete,clailee,cathpete,AU,Catherine,Peterson,cathpete@gmail.com,5613089376,2009-09-04,m,,,,porcelain-bowls,13,4259,4000,Y,,,,
Y,danimart,clailee,danimart,DE,Daniel,Martin,danimart@gmail.com,5856827252,2009-09-02,m,,,,curology-night-cream-superbottle,82,4994,20038,Y,,,,
Y,heatgonz,clailee,heatgonz,CA,Heather,Gonzalez,heatgonz@gmail.com,1957671392,2009-09-06,f,,,,brooks-men-levitate-2-running-shoes-09uk,38,4536,T0K 1Y0,Y,,,,
Y,yolahube,clailee,yolahube,NO,Yolanda,Huber,yolahube@gmail.com,1507905238,2009-10-03,f,,,,ultra-thin-stainless-steel-mesh-band-waterproof-quartz-womens-wrist-watch---rose-gold--white,164,6170,9006,Y,,,,
Y,leebail,clailee,leebail,US,Lee,Bailey,leebail@gmail.com,6231199535,2009-09-04,na,,,,brooks-men-levitate-2-running-shoes-11uk,231,7591,32256,Y,,,,
Y,jarereyn,clailee,jarereyn,AU,Jared,Reynolds,jarereyn@gmail.com,1690795510,2009-10-04,m,,,,summer-tops-off-shoulder-floral-printed-long-sleeve-chiffon-loose-shirt---black-m,13,4259,4000,Y,,,,
Y,tyleleon,clailee,tyleleon,GR,Tyler,Leon,tyleleon@gmail.com,7510967807,2009-09-05,na,,,,curology-night-cream-superbottle,85,5016,13672,Y,,,,
Y,ginacham,clailee,ginacham,DE,Gina,Chambers,ginacham@gmail.com,9895229384,2009-10-14,na,,,,gold-pendant-necklace-with-crystal-best-silver-paris-eiffel-tower-necklace--gold,82,4994,20038,Y,,,,
Y,chasdalt,andrberr,chasdalt,RU,Chase,Dalton,chasdalt@gmail.com,2845236907,2009-10-16,na,,,,floral-casual-wrap-v-neck-ruffle-cap-sleeveless-belt-a-line-dress---red,181,6448,901967,Y,,,,
Y,kimtapi,andrberr,kimtapi,GB,Kim,Tapia,kimtapi@gmail.com,9334164842,2009-09-03,f,,,,porcelain-bowls,230,7414,BT11 8AE,Y,,,,
Y,angehowe,andrberr,angehowe,NO,Angela,Howe,angehowe@gmail.com,8438203671,2009-10-07,f,,,,ultra-thin-stainless-steel-mesh-band-waterproof-quartz-womens-wrist-watch---silver--black,164,6170,9006,Y,,,,
Y,mandross,andrberr,mandross,CH,Mandy,Ross,mandross@gmail.com,7082156144,2009-10-12,na,,,,manual-lemon-squeezer,212,7008,8001,Y,,,,
Y,stepscot,andrberr,stepscot,GB,Stephanie,Scott,stepscot@gmail.com,9712245089,2009-10-13,na,,,,stormwear-padded-jacket--5---6-yrs---blue,230,7414,BT11 8AE,Y,,,,
Y,sandwill,andrberr,sandwill,NO,Sandra,Williams,sandwill@gmail.com,7954284659,2009-10-16,f,,,,gold-pendant-necklace-with-crystal-best-silver-paris-eiffel-tower-necklace--rose-gold,164,6170,9006,Y,,,,
Y,deborobi,andrberr,deborobi,AU,Deborah,Robinson,deborobi@gmail.com,3601714798,2009-10-13,na,,,,ceramic-coated-forged-aluminum-cookware-set,13,4259,4000,Y,,,,
Y,elizsmit,andrberr,elizsmit,IT,Elizabeth,Smith,elizsmit@gmail.com,9921071449,2009-10-09,m,,,,gold-pendant-necklace-with-crystal-best-silver-paris-eiffel-tower-necklace-white-gold,107,5278,94100,Y,,,,
Y,richadki,andrberr,richadki,NZ,Richard,Adkins,richadki@gmail.com,6663067738,2009-10-13,f,,,,floral-casual-wrap-v-neck-ruffle-cap-sleeveless-belt-a-line-dress---red,157,6076,8053,Y,,,,
Y,laurmich,andrberr,laurmich,DE,Lauren,Michael,laurmich@gmail.com,9256692779,2009-10-11,f,,,,ultra-thin-stainless-steel-mesh-band-waterproof-quartz-womens-wrist-watch---black--black,82,4994,20038,Y,,,,
,,,,,,,,,,,,,,,,,,,,,,
,gregturn,0,gregturn,IT,Gregory,Turner,gregturn@gmail.com,3650936761,2009-10-02,m,,,,floral-casual-wrap-v-neck-ruffle-cap-sleeveless-a-line-dress---black,107,5278,94100,Y,,,,
,elizadam,0,elizadam,MX,Elizabeth,Adams,elizadam@gmail.com,9540543101,2009-09-05,m,,,,glass-jar-black-lid,142,5885,21700,Y,,,,
,kennweav,0,kennweav,GR,Kenneth,Weaver,kennweav@gmail.com,6776169016,2009-10-05,m,,,,floral-casual-wrap-v-neck-ruffle-cap-sleeveless-a-line-dress---black,85,5016,13672,Y,,,,
,andrwill,0,andrwill,DE,Andrea,Williams,andrwill@gmail.com,5898615569,2009-10-09,m,,,,summer-tops-off-shoulder-floral-printed-long-sleeve-chiffon-loose-shirt---black-xs,82,4994,20038,Y,,,,
,saramcgr,0,saramcgr,GB,Sarah,Mcgrath,saramcgr@gmail.com,5342205778,2009-09-02,f,,,,brooks-men-levitate-2-running-shoes-07uk,230,7414,BT11 8AE,Y,,,,
,jacoholm,0,jacoholm,CA,Jacob,Holmes,jacoholm@gmail.com,6817992438,2009-10-13,na,,,,gold-pendant-necklace-with-crystal-best-silver-paris-eiffel-tower-necklace--rose-gold,38,4536,T0K 1Y0,Y,,,,
,loricald,0,loricald,CA,Lori,Caldwell,loricald@gmail.com,5137711565,2009-10-05,f,,,,unbreakable-plastic-bottle-1-l--black,38,4536,T0K 1Y0,Y,,,,
,lisabrew,0,lisabrew,MX,Lisa,Brewer,lisabrew@gmail.com,7327421934,2009-10-17,f,,,,ultra-thin-stainless-steel-mesh-band-waterproof-quartz-womens-wrist-watch---gold--white,142,5885,21700,Y,,,,
,dougsing,0,dougsing,CA,Douglas,Singh,dougsing@gmail.com,8488075733,2009-10-13,m,,,,double-walled-water-bottle,38,4536,T0K 1Y0,Y,,,,
,rosesand,0,rosesand,RO,Roselia,Sandford,rosesand@gmail.com,5506122141,2009-10-03,na,,,,floral-casual-wrap-v-neck-ruffle-cap-sleeveless-a-line-dress---black,180,6355,410223,Y,,,,
,elaimort,0,elaimort,PL,Elaine,Morton,elaimort@gmail.com,3749015835,2009-10-09,f,,,,floral-casual-wrap-v-neck-ruffle-cap-sleeveless-belt-a-line-dress---red,175,6314,45-004,Y,,,,
,bethgarr,0,bethgarr,DE,Bethany,Garrett,bethgarr@gmail.com,1427279184,2009-09-07,f,,,,unbreakable-plastic-bottle-1-l--blue,82,4994,20038,Y,,,,
,margshan,0,margshan,RU,Margaret,Shannon,margshan@gmail.com,6690119175,2009-10-12,m,,,,manual-lemon-squeezer,181,6448,901967,Y,,,,
